row_id	split	note	sentiment	theme	assureur	snippet
13120	train	5.0	positive	Enrollment	Direct Assurance	Execution speed and available on the top weekend, I am satisfied and I hope the ETR afterwards, fast online subscription and telephone service too
13121	train	5.0	positive	Enrollment	AMV	Very satisfied with the service, a very fast and efficient service, very simple and well presented, I recommend AMV for secure and optimized online membership
13123	train	3.0	neutral	Other	Néoliane Santé	I am currently ensuring the penalty pennies neoliane and I am very surprised by certain comments that I have just read. Indeed, Neoliane allows me to benefit fr
13126	train	1.0	negative	Claims Processing	Matmut	I had a claim in 6 years, and Matmut no longer wants to make sure!?! If you don't need anything they are there for you (do your pockets), otherwise, run away.
13127	train	4.0	positive	Customer Service	L'olivier Assurance	We are satisfied with the service, good responsiveness for the implementation of insurance. This is the second contract and for the moment everything is going w
13130	train	1.0	negative	Enrollment	Mercer	A disaster since the beginning of 2021! I've been at Mercer for 14 years, and so far everything was going well. But the problems started at the end of 2020. Nor
13133	train	2.0	negative	Other	Néoliane Santé	Loss of time
13142	train	1.0	negative	Other	Assur O'Poil	When you are in limpossibility to pay your deadlines by giving evidence because you are unemployed, that you do not even narrate to pay your inhuman rent of the
13145	train	4.0	positive	Pricing	Direct Assurance	I am satisfied with my auto and home insurance contracts. price level is quality of service, which are very satisfactory quality for me
13147	train	3.0	neutral	Cancellation	MAAF	Wanting to re-assure my motorcycle after 2 years of termination (and 6 years without disaster), impossible without repatriating at least 2 contracts from my com
13148	train	4.0	positive	Customer Service	L'olivier Assurance	I resumed an insurance contract compared to the excellent quality of service offered. I am very satisfied with the services but also of the very competent staff
13153	train	1.0	negative	Customer Service	SantéVet	I called this day to have information and make a quote, I had an unpleasant lady on the phone shouting me as if I were a child She barely listened to my argumen
13154	train	1.0	negative	Claims Processing	Direct Assurance	When you have an accident that you know if the insurance is good or not.
13160	train	1.0	negative	Customer Service	AXA	Champions to have contracts signed with shovel and always available for this. Incompetent and absent customer service. Does not know how to update a customer fi
13161	train	4.0	positive	Other	Santiane	The interlocutors do the best to answer various questions and requests.
13166	train	4.0	positive	Pricing	Direct Assurance	Satisfied with the price and the services offered as well as the ease to take out a contract I would recommend those around me for their insurance contracts
13168	train	1.0	negative	Claims Processing	Direct Assurance	"Victim of water damage for more than a month and following the ""visit"" of an expert (by smartphone!), Still not compensated and the repairs still not made. The "
13169	train	1.0	negative	Other	Eca Assurances	If I had read these opinions before taking insurance for my dog ​​at ECA I would have gone elsewhere
13183	train	2.0	negative	Claims Processing	GMF	GMF is a good insurance if we have no claims I have had bitter experience with water damage whose responsibility was allocated to my co -ownership neighbor. Ten
13186	train	4.0	positive	Other	Direct Assurance	Not taken care of a break -in on the gate of my garden which is an integral part of my accommodation, apart from that I am happy to be at Direct Insurance;)
13187	train	5.0	positive	Pricing	Direct Assurance	very containing direct insurance for more than 7 years thank you for your competence of the kindness of the telephone service and your prices are unbeatable
13190	train	2.0	negative	Coverage	MACIF	I just called the Macif to declare a trailer, following the discussion, the advisor offers me to increase my accident guarantee insurance that I refuse. Barely 
13195	train	1.0	negative	Cancellation	Néoliane Santé	Contact by phone, after a strong insistence of the seller, I conclude a contract, the next morning I cancel this contract. I recall this seller, he confirms the
13197	train	3.0	neutral	Enrollment	L'olivier Assurance	I am satisfied with their warm welcome I find the affordable prices, The advantage is that we can have a subscription of a contract quickly.
13199	train	2.0	negative	Coverage	Cegema Assurances	We have been waiting for reimbursements since February 1 We have terminated the contract and despite everything the contributions of contributions continue to b
13201	train	5.0	positive	Customer Service	L'olivier Assurance	I am satisfied with the service, fast and competitive. The welcome is nice and available. The prices are by far the cheapest. I recommend this insurance.
13202	train	1.0	negative	Enrollment	Harmonie Mutuelle	The worst mutual that I have ever seen. Do everything not to reimburse, do not take into account the documents, app that plants once in two .. to flee
13203	train	2.0	negative	Customer Service	Direct Assurance	I think you should give customers the choice to issue an opinion or not. Overall, the service is not bad, competent commercial. However, I am very disappointed 
13204	train	1.0	negative	Pricing	AXA	Insured since 2015 on a vehicle and a home contract, I declared a minor claim with my pet (200 euros). During the online declaration, I expressly ask for the mo
13205	train	5.0	positive	Customer Service	L'olivier Assurance	Simple and practical, I was able to subscribe quickly by phone to validate a quote made online. Customer service has been effective and correct, I will recommen
13207	train	3.0	neutral	Cancellation	Santiane	Satisfied with the interlocutor who is named Khalid she gave me the information I wanted and we validated together the termination for my previous insurer
13208	train	2.0	negative	Claims Processing	GMF	Shameful when I see the pub on TV. 3 claims in 36 months I receive a letter from the agency asking me to make an appointment what I do and 3 days later before r
13210	train	1.0	negative	Other	Néoliane Santé	Impossible to leave, send LRAR before the legal Delai, received by Néoliane on October 30 for an end on the 31st DEC 2017 and still not canceled, they harass me
